bytecount,dur,packetins,pktperflow,byteperflow,pktrate,Pairflow,tx_bytes,rx_bytes,tot_kbps
1096.0,1,2,548.0,822.0,2000000.0,0,1096.0,0.0,1096000000.0
1028.0,1,2,514.0,771.0,2000000.0,0,1028.0,0.0,1028000000.0
1576.0,1,2,788.0,1182.0,2000000.0,0,1576.0,0.0,1576000000.0
858.0,1,2,429.0,643.5,2000000.0,0,858.0,0.0,858000000.0
1714.0,1,2,857.0,1285.5,2000000.0,0,1714.0,0.0,1714000000.0
1366.0,1,2,683.0,1024.5,2000000.0,0,1366.0,0.0,1366000000.0
860.0,1,2,430.0,645.0,2000000.0,0,860.0,0.0,860000000.0
1108.0,49,2,554.0,831.0,40816.32653061225,0,1108.0,0.0,22612244.897959184
956.0,46,2,478.0,717.0,43478.260869565216,0,956.0,0.0,20782608.695652176
826.0,1,2,413.0,619.5,2000000.0,0,826.0,0.0,826000000.0
950.0,1,2,475.0,712.5,2000000.0,0,950.0,0.0,950000000.0
1122.0,1,2,561.0,841.5,2000000.0,0,1122.0,0.0,1122000000.0
804.0,1,2,402.0,603.0,2000000.0,0,804.0,0.0,804000000.0
2558.0,1,2,1279.0,1918.5,2000000.0,0,2558.0,0.0,2558000000.0
944.0,1,2,472.0,708.0,2000000.0,0,944.0,0.0,944000000.0
1064.0,49,2,532.0,798.0,40816.32653061225,0,1064.0,0.0,21714285.71428572
1912.0,1,2,956.0,1434.0,2000000.0,0,1912.0,0.0,1912000000.0
2560.0,1,2,1280.0,1920.0,2000000.0,0,2560.0,0.0,2560000000.0
808.0,1,2,404.0,606.0,2000000.0,0,808.0,0.0,808000000.0
1124.0,1,2,562.0,843.0,2000000.0,0,1124.0,0.0,1124000000.0
1468.0,1,2,734.0,1101.0,2000000.0,0,1468.0,0.0,1468000000.0
966.0,50,2,483.0,724.5,40000.0,0,966.0,0.0,19320000.0
1114.0,1,2,557.0,835.5,2000000.0,0,1114.0,0.0,1114000000.0
914.0,1,2,457.0,685.5,2000000.0,0,914.0,0.0,914000000.0
1136.0,1,2,568.0,852.0,2000000.0,0,1136.0,0.0,1136000000.0
822.0,48,2,411.0,616.5,41666.66666666666,0,822.0,0.0,17125000.0
880.0,1,2,440.0,660.0,2000000.0,0,880.0,0.0,880000000.0
1180.0,48,2,590.0,885.0,41666.66666666666,0,1180.0,0.0,24583333.33333333
918.0,1,2,459.0,688.5,2000000.0,0,918.0,0.0,918000000.0
1456.0,1,2,728.0,1092.0,2000000.0,0,1456.0,0.0,1456000000.0
1364.0,2,2,682.0,1023.0,1000000.0,0,1364.0,0.0,682000000.0
1012.0,1,2,506.0,759.0,2000000.0,0,1012.0,0.0,1012000000.0
1338.0,1,2,669.0,1003.5,2000000.0,0,1338.0,0.0,1338000000.0
1144.0,1,2,572.0,858.0,2000000.0,0,1144.0,0.0,1144000000.0
888.0,1,2,444.0,666.0,2000000.0,0,888.0,0.0,888000000.0
944.0,1,2,472.0,708.0,2000000.0,0,944.0,0.0,944000000.0
946.0,1,2,473.0,709.5,2000000.0,0,946.0,0.0,946000000.0
838.0,48,2,419.0,628.5,41666.66666666666,0,838.0,0.0,17458333.333333332
810.0,1,2,405.0,607.5,2000000.0,0,810.0,0.0,810000000.0
888.0,1,2,444.0,666.0,2000000.0,0,888.0,0.0,888000000.0
1280.0,1,2,640.0,960.0,2000000.0,0,1280.0,0.0,1280000000.0
972.0,2,2,486.0,729.0,1000000.0,0,972.0,0.0,486000000.0
1050.0,1,2,525.0,787.5,2000000.0,0,1050.0,0.0,1050000000.0
2558.0,1,2,1279.0,1918.5,2000000.0,0,2558.0,0.0,2558000000.0
812.0,1,2,406.0,609.0,2000000.0,0,812.0,0.0,812000000.0
832.0,1,2,416.0,624.0,2000000.0,0,832.0,0.0,832000000.0
2070.0,1,2,1035.0,1552.5,2000000.0,0,2070.0,0.0,2070000000.0
1378.0,1,2,689.0,1033.5,2000000.0,0,1378.0,0.0,1378000000.0
832.0,1,2,416.0,624.0,2000000.0,0,832.0,0.0,832000000.0
840.0,1,2,420.0,630.0,2000000.0,0,840.0,0.0,840000000.0
1242.0,1,2,621.0,931.5,2000000.0,0,1242.0,0.0,1242000000.0
910.0,1,2,455.0,682.5,2000000.0,0,910.0,0.0,910000000.0
1170.0,1,2,585.0,877.5,2000000.0,0,1170.0,0.0,1170000000.0
912.0,48,2,456.0,684.0,41666.66666666666,0,912.0,0.0,19000000.0
1130.0,1,2,565.0,847.5,2000000.0,0,1130.0,0.0,1130000000.0
864.0,1,2,432.0,648.0,2000000.0,0,864.0,0.0,864000000.0
1040.0,1,2,520.0,780.0,2000000.0,0,1040.0,0.0,1040000000.0
1550.0,1,2,775.0,1162.5,2000000.0,0,1550.0,0.0,1550000000.0
1164.0,1,2,582.0,873.0,2000000.0,0,1164.0,0.0,1164000000.0
850.0,1,2,425.0,637.5,2000000.0,0,850.0,0.0,850000000.0
1306.0,2,2,653.0,979.5,1000000.0,0,1306.0,0.0,653000000.0
1194.0,1,2,597.0,895.5,2000000.0,0,1194.0,0.0,1194000000.0
1118.0,1,2,559.0,838.5,2000000.0,0,1118.0,0.0,1118000000.0
1412.0,1,2,706.0,1059.0,2000000.0,0,1412.0,0.0,1412000000.0
1020.0,1,2,510.0,765.0,2000000.0,0,1020.0,0.0,1020000000.0
924.0,1,2,462.0,693.0,2000000.0,0,924.0,0.0,924000000.0
854.0,1,2,427.0,640.5,2000000.0,0,854.0,0.0,854000000.0
832.0,1,2,416.0,624.0,2000000.0,0,832.0,0.0,832000000.0
984.0,1,2,492.0,738.0,2000000.0,0,984.0,0.0,984000000.0
914.0,49,2,457.0,685.5,40816.32653061225,0,914.0,0.0,18653061.2244898
842.0,1,2,421.0,631.5,2000000.0,0,842.0,0.0,842000000.0
1002.0,1,2,501.0,751.5,2000000.0,0,1002.0,0.0,1002000000.0
808.0,1,2,404.0,606.0,2000000.0,0,808.0,0.0,808000000.0
1082.0,2,2,541.0,811.5,1000000.0,0,1082.0,0.0,541000000.0
914.0,2,2,457.0,685.5,1000000.0,0,914.0,0.0,457000000.0
914.0,49,2,457.0,685.5,40816.32653061225,0,914.0,0.0,18653061.2244898
826.0,1,2,413.0,619.5,2000000.0,0,826.0,0.0,826000000.0
878.0,1,2,439.0,658.5,2000000.0,0,878.0,0.0,878000000.0
1180.0,1,2,590.0,885.0,2000000.0,0,1180.0,0.0,1180000000.0
1358.0,1,2,679.0,1018.5,2000000.0,0,1358.0,0.0,1358000000.0
880.0,49,2,440.0,660.0,40816.32653061225,0,880.0,0.0,17959183.673469387
1306.0,1,2,653.0,979.5,2000000.0,0,1306.0,0.0,1306000000.0
922.0,1,2,461.0,691.5,2000000.0,0,922.0,0.0,922000000.0
910.0,2,2,455.0,682.5,1000000.0,0,910.0,0.0,455000000.0
850.0,1,2,425.0,637.5,2000000.0,0,850.0,0.0,850000000.0
816.0,2,2,408.0,612.0,1000000.0,0,816.0,0.0,408000000.0
1046.0,1,2,523.0,784.5,2000000.0,0,1046.0,0.0,1046000000.0
1038.0,1,2,519.0,778.5,2000000.0,0,1038.0,0.0,1038000000.0
854.0,1,2,427.0,640.5,2000000.0,0,854.0,0.0,854000000.0
1242.0,1,2,621.0,931.5,2000000.0,0,1242.0,0.0,1242000000.0
1180.0,1,2,590.0,885.0,2000000.0,0,1180.0,0.0,1180000000.0
854.0,1,2,427.0,640.5,2000000.0,0,854.0,0.0,854000000.0
814.0,1,2,407.0,610.5,2000000.0,0,814.0,0.0,814000000.0
1096.0,1,2,548.0,822.0,2000000.0,0,1096.0,0.0,1096000000.0
874.0,1,2,437.0,655.5,2000000.0,0,874.0,0.0,874000000.0
1410.0,1,2,705.0,1057.5,2000000.0,0,1410.0,0.0,1410000000.0
1772.0,1,2,886.0,1329.0,2000000.0,0,1772.0,0.0,1772000000.0
814.0,1,2,407.0,610.5,2000000.0,0,814.0,0.0,814000000.0
894.0,51,2,447.0,670.5,39215.68627450981,0,894.0,0.0,17529411.76470588
880.0,1,2,440.0,660.0,2000000.0,0,880.0,0.0,880000000.0
1118.0,1,2,559.0,838.5,2000000.0,0,1118.0,0.0,1118000000.0
2560.0,1,2,1280.0,1920.0,2000000.0,0,2560.0,0.0,2560000000.0
830.0,48,2,415.0,622.5,41666.66666666666,0,830.0,0.0,17291666.666666668
878.0,1,2,439.0,658.5,2000000.0,0,878.0,0.0,878000000.0
874.0,1,2,437.0,655.5,2000000.0,0,874.0,0.0,874000000.0
924.0,1,2,462.0,693.0,2000000.0,0,924.0,0.0,924000000.0
832.0,1,2,416.0,624.0,2000000.0,0,832.0,0.0,832000000.0
812.0,1,2,406.0,609.0,2000000.0,0,812.0,0.0,812000000.0
1160.0,1,2,580.0,870.0,2000000.0,0,1160.0,0.0,1160000000.0
986.0,1,2,493.0,739.5,2000000.0,0,986.0,0.0,986000000.0
1264.0,50,2,632.0,948.0,40000.0,0,1264.0,0.0,25280000.0
1110.0,1,2,555.0,832.5,2000000.0,0,1110.0,0.0,1110000000.0
898.0,2,2,449.0,673.5,1000000.0,0,898.0,0.0,449000000.0
904.0,1,2,452.0,678.0,2000000.0,0,904.0,0.0,904000000.0
994.0,2,2,497.0,745.5,1000000.0,0,994.0,0.0,497000000.0
1760.0,1,2,880.0,1320.0,2000000.0,0,1760.0,0.0,1760000000.0
810.0,1,2,405.0,607.5,2000000.0,0,810.0,0.0,810000000.0
1350.0,1,2,675.0,1012.5,2000000.0,0,1350.0,0.0,1350000000.0
2346.0,1,2,1173.0,1759.5,2000000.0,0,2346.0,0.0,2346000000.0
1078.0,51,2,539.0,808.5,39215.68627450981,0,1078.0,0.0,21137254.901960783
810.0,1,2,405.0,607.5,2000000.0,0,810.0,0.0,810000000.0
1320.0,2,2,660.0,990.0,1000000.0,0,1320.0,0.0,660000000.0
820.0,1,2,410.0,615.0,2000000.0,0,820.0,0.0,820000000.0
1096.0,1,2,548.0,822.0,2000000.0,0,1096.0,0.0,1096000000.0
1438.0,1,2,719.0,1078.5,2000000.0,0,1438.0,0.0,1438000000.0
878.0,1,2,439.0,658.5,2000000.0,0,878.0,0.0,878000000.0
832.0,1,2,416.0,624.0,2000000.0,0,832.0,0.0,832000000.0
878.0,1,2,439.0,658.5,2000000.0,0,878.0,0.0,878000000.0
966.0,1,2,483.0,724.5,2000000.0,0,966.0,0.0,966000000.0
2944.0,2,2,1472.0,2208.0,1000000.0,0,2944.0,0.0,1472000000.0
1272.0,1,2,636.0,954.0,2000000.0,0,1272.0,0.0,1272000000.0
1164.0,1,2,582.0,873.0,2000000.0,0,1164.0,0.0,1164000000.0
2944.0,1,2,1472.0,2208.0,2000000.0,0,2944.0,0.0,2944000000.0
1068.0,1,2,534.0,801.0,2000000.0,0,1068.0,0.0,1068000000.0
1550.0,1,2,775.0,1162.5,2000000.0,0,1550.0,0.0,1550000000.0
866.0,1,2,433.0,649.5,2000000.0,0,866.0,0.0,866000000.0
1180.0,1,2,590.0,885.0,2000000.0,0,1180.0,0.0,1180000000.0
898.0,1,2,449.0,673.5,2000000.0,0,898.0,0.0,898000000.0
910.0,1,2,455.0,682.5,2000000.0,0,910.0,0.0,910000000.0
1280.0,1,2,640.0,960.0,2000000.0,0,1280.0,0.0,1280000000.0
898.0,1,2,449.0,673.5,2000000.0,0,898.0,0.0,898000000.0
1954.0,1,2,977.0,1465.5,2000000.0,0,1954.0,0.0,1954000000.0
1124.0,1,2,562.0,843.0,2000000.0,0,1124.0,0.0,1124000000.0
818.0,1,2,409.0,613.5,2000000.0,0,818.0,0.0,818000000.0
1104.0,1,2,552.0,828.0,2000000.0,0,1104.0,0.0,1104000000.0
2944.0,2,2,1472.0,2208.0,1000000.0,0,2944.0,0.0,1472000000.0
1454.0,1,2,727.0,1090.5,2000000.0,0,1454.0,0.0,1454000000.0
1128.0,1,2,564.0,846.0,2000000.0,0,1128.0,0.0,1128000000.0
982.0,1,2,491.0,736.5,2000000.0,0,982.0,0.0,982000000.0
956.0,1,2,478.0,717.0,2000000.0,0,956.0,0.0,956000000.0
1550.0,1,2,775.0,1162.5,2000000.0,0,1550.0,0.0,1550000000.0
1124.0,2,2,562.0,843.0,1000000.0,0,1124.0,0.0,562000000.0
1182.0,1,2,591.0,886.5,2000000.0,0,1182.0,0.0,1182000000.0
1180.0,1,2,590.0,885.0,2000000.0,0,1180.0,0.0,1180000000.0
914.0,1,2,457.0,685.5,2000000.0,0,914.0,0.0,914000000.0
1128.0,1,2,564.0,846.0,2000000.0,0,1128.0,0.0,1128000000.0
898.0,1,2,449.0,673.5,2000000.0,0,898.0,0.0,898000000.0
1714.0,1,2,857.0,1285.5,2000000.0,0,1714.0,0.0,1714000000.0
896.0,1,2,448.0,672.0,2000000.0,0,896.0,0.0,896000000.0
1606.0,1,2,803.0,1204.5,2000000.0,0,1606.0,0.0,1606000000.0
996.0,2,2,498.0,747.0,1000000.0,0,996.0,0.0,498000000.0
914.0,1,2,457.0,685.5,2000000.0,0,914.0,0.0,914000000.0
892.0,1,2,446.0,669.0,2000000.0,0,892.0,0.0,892000000.0
910.0,1,2,455.0,682.5,2000000.0,0,910.0,0.0,910000000.0
804.0,1,2,402.0,603.0,2000000.0,0,804.0,0.0,804000000.0
1468.0,1,2,734.0,1101.0,2000000.0,0,1468.0,0.0,1468000000.0
836.0,1,2,418.0,627.0,2000000.0,0,836.0,0.0,836000000.0
820.0,1,2,410.0,615.0,2000000.0,0,820.0,0.0,820000000.0
1092.0,1,2,546.0,819.0,2000000.0,0,1092.0,0.0,1092000000.0
1938.0,2,2,969.0,1453.5,1000000.0,0,1938.0,0.0,969000000.0
2560.0,2,2,1280.0,1920.0,1000000.0,0,2560.0,0.0,1280000000.0
920.0,1,2,460.0,690.0,2000000.0,0,920.0,0.0,920000000.0
824.0,1,2,412.0,618.0,2000000.0,0,824.0,0.0,824000000.0
908.0,1,2,454.0,681.0,2000000.0,0,908.0,0.0,908000000.0
1410.0,49,2,705.0,1057.5,40816.32653061225,0,1410.0,0.0,28775510.204081632
892.0,1,2,446.0,669.0,2000000.0,0,892.0,0.0,892000000.0
910.0,1,2,455.0,682.5,2000000.0,0,910.0,0.0,910000000.0
814.0,1,2,407.0,610.5,2000000.0,0,814.0,0.0,814000000.0
1104.0,1,2,552.0,828.0,2000000.0,0,1104.0,0.0,1104000000.0
1492.0,1,2,746.0,1119.0,2000000.0,0,1492.0,0.0,1492000000.0
1012.0,1,2,506.0,759.0,2000000.0,0,1012.0,0.0,1012000000.0
1046.0,49,2,523.0,784.5,40816.32653061225,0,1046.0,0.0,21346938.775510203
810.0,1,2,405.0,607.5,2000000.0,0,810.0,0.0,810000000.0
1160.0,1,2,580.0,870.0,2000000.0,0,1160.0,0.0,1160000000.0
822.0,1,2,411.0,616.5,2000000.0,0,822.0,0.0,822000000.0
898.0,1,2,449.0,673.5,2000000.0,0,898.0,0.0,898000000.0
892.0,1,2,446.0,669.0,2000000.0,0,892.0,0.0,892000000.0
2558.0,1,2,1279.0,1918.5,2000000.0,0,2558.0,0.0,2558000000.0
1002.0,1,2,501.0,751.5,2000000.0,0,1002.0,0.0,1002000000.0
862.0,1,2,431.0,646.5,2000000.0,0,862.0,0.0,862000000.0
1266.0,1,2,633.0,949.5,2000000.0,0,1266.0,0.0,1266000000.0
826.0,1,2,413.0,619.5,2000000.0,0,826.0,0.0,826000000.0
816.0,45,2,408.0,612.0,44444.444444444445,0,816.0,0.0,18133333.33333333
1122.0,1,2,561.0,841.5,2000000.0,0,1122.0,0.0,1122000000.0
848.0,1,2,424.0,636.0,2000000.0,0,848.0,0.0,848000000.0
842.0,1,2,421.0,631.5,2000000.0,0,842.0,0.0,842000000.0
1064.0,1,2,532.0,798.0,2000000.0,0,1064.0,0.0,1064000000.0
1644.0,1,2,822.0,1233.0,2000000.0,0,1644.0,0.0,1644000000.0
1176.0,50,2,588.0,882.0,40000.0,0,1176.0,0.0,23520000.0
1100.0,1,2,550.0,825.0,2000000.0,0,1100.0,0.0,1100000000.0
1180.0,1,2,590.0,885.0,2000000.0,0,1180.0,0.0,1180000000.0
1320.0,1,2,660.0,990.0,2000000.0,0,1320.0,0.0,1320000000.0
936.0,1,2,468.0,702.0,2000000.0,0,936.0,0.0,936000000.0
808.0,1,2,404.0,606.0,2000000.0,0,808.0,0.0,808000000.0
910.0,1,2,455.0,682.5,2000000.0,0,910.0,0.0,910000000.0
880.0,1,2,440.0,660.0,2000000.0,0,880.0,0.0,880000000.0
1228.0,52,2,614.0,921.0,38461.53846153846,0,1228.0,0.0,23615384.615384616
2944.0,2,2,1472.0,2208.0,1000000.0,0,2944.0,0.0,1472000000.0
918.0,1,2,459.0,688.5,2000000.0,0,918.0,0.0,918000000.0
2944.0,1,2,1472.0,2208.0,2000000.0,0,2944.0,0.0,2944000000.0
1274.0,1,2,637.0,955.5,2000000.0,0,1274.0,0.0,1274000000.0
1180.0,1,2,590.0,885.0,2000000.0,0,1180.0,0.0,1180000000.0
1180.0,2,2,590.0,885.0,1000000.0,0,1180.0,0.0,590000000.0
808.0,1,2,404.0,606.0,2000000.0,0,808.0,0.0,808000000.0
850.0,1,2,425.0,637.5,2000000.0,0,850.0,0.0,850000000.0
1136.0,1,2,568.0,852.0,2000000.0,0,1136.0,0.0,1136000000.0
916.0,1,2,458.0,687.0,2000000.0,0,916.0,0.0,916000000.0
988.0,1,2,494.0,741.0,2000000.0,0,988.0,0.0,988000000.0
914.0,1,2,457.0,685.5,2000000.0,0,914.0,0.0,914000000.0
912.0,1,2,456.0,684.0,2000000.0,0,912.0,0.0,912000000.0
2558.0,1,2,1279.0,1918.5,2000000.0,0,2558.0,0.0,2558000000.0
840.0,1,2,420.0,630.0,2000000.0,0,840.0,0.0,840000000.0
910.0,1,2,455.0,682.5,2000000.0,0,910.0,0.0,910000000.0
916.0,1,2,458.0,687.0,2000000.0,0,916.0,0.0,916000000.0
884.0,44,2,442.0,663.0,45454.545454545456,0,884.0,0.0,20090909.09090909
850.0,47,2,425.0,637.5,42553.19148936171,0,850.0,0.0,18085106.382978726
810.0,1,2,405.0,607.5,2000000.0,0,810.0,0.0,810000000.0
1364.0,49,2,682.0,1023.0,40816.32653061225,0,1364.0,0.0,27836734.69387755
866.0,2,2,433.0,649.5,1000000.0,0,866.0,0.0,433000000.0
1064.0,1,2,532.0,798.0,2000000.0,0,1064.0,0.0,1064000000.0
956.0,1,2,478.0,717.0,2000000.0,0,956.0,0.0,956000000.0
1100.0,1,2,550.0,825.0,2000000.0,0,1100.0,0.0,1100000000.0
